date,ticker,price,close_observations,confidence,risk_reward,stop_gap,target_gap,expected_days,long_votes,return_1d,momentum_2d,vol_2d,momentum_3d,vol_3d,momentum_5d,vol_5d,signal_strength
2026-05-21,600941,99.16,2,0.75,4.000000000000003,0.04999999999999999,0.2000000000000001,60.0,2,,,,,,,,1.2359388247516234
2026-05-10,600998,5.05,1,0.7,3.000000000000007,0.049999999999999906,0.15000000000000005,30.0,1,,,,,,,,0.7278045395879424
2026-05-09,601021,47.93,1,0.75,0.16747030048916847,0.8956812017525558,0.15000000000000005,30.0,1,,,,,,,,0.5343705812464082
2026-05-08,601138,64.18,5,0.76,0.22893832519442928,0.8753505765035837,0.19999999999999996,30.0,5,,,,,,,,1.4136961688045904
2026-05-09,601138,63.28,24,0.7479166666666667,0.16286890871654092,0.9209860935524652,0.15000000000000008,30.0,24,-0.014023060143346977,,,,,,,2.472800693546436
2026-05-10,601138,63.28,8,0.7437499999999999,0.2969219219219218,0.8419721871049305,0.2499999999999999,30.0,8,0.0,-0.014023060143346977,0.009915800920347446,,0.009915800920347446,,0.009915800920347446,1.7150567097929938
2026-05-11,601138,63.28,5,0.71,0.3057103064066854,0.8177676537585421,0.2000000000000001,30.0,5,0.0,0.0,0.0,-0.014023060143346977,0.00809621754862369,,0.00809621754862369,1.3369674112860523
2026-05-12,601138,64.4,1,0.75,0.22439024390243892,0.8913043478260869,0.1999999999999999,30.0,1,0.017699115044247815,0.017699115044247815,0.012515164268788471,0.017699115044247815,0.01021858883521463,,0.012993928636416274,0.5393023185332256
2026-05-13,601138,70.215,6,0.7583333333333333,0.16156731065165214,0.9284057798022166,0.15000000000000002,30.0,6,0.09029503105590053,0.1095922882427307,0.0513330644982887,0.1095922882427307,0.047848055217020916,0.094032408850109,0.04152404280455895,1.5153846237687356
2026-05-14,601138,68.6,13,0.7769230769230769,0.28182686187141937,0.8870694522868436,0.2499999999999999,30.0,13,-0.023000783308410044,0.06521739130434767,0.08011223861705627,0.08407079646017679,0.05739133253369644,0.08407079646017679,0.043447419358940025,2.146651568644583
2026-05-15,601138,68.69,16,0.746875,0.16177578926816172,0.9272091992142959,0.15000000000000008,30.0,16,0.0013119533527696792,-0.021719005910418088,0.01719170096232296,0.0666149068322981,0.05964483609102247,0.08549304677623248,0.043322878027016926,2.1731106604310737
2026-05-16,601138,67.62,13,0.7269230769230769,0.223094688221709,0.8964803312629399,0.2,30.0,13,-0.015577231037996686,-0.014285714285714124,0.011942456811420886,-0.03695791497543255,0.01245968727304675,0.06858407079646023,0.045385477532411685,1.9897221729615402
2026-05-17,601138,67.62,2,0.725,0.1619770041520281,0.9260573794735285,0.15,30.0,2,0.0,-0.015577231037996686,0.01101476569907702,-0.014285714285714124,0.009395175160654514,0.050000000000000044,0.04572796103431838,0.8179961921595831
2026-05-19,601138,68.72,2,0.7,4.000000000000002,0.05,0.20000000000000012,30.0,2,0.01626737651582366,0.01626737651582366,0.011502772246453704,0.00043674479545785516,0.015923550147373598,-0.02129174677775414,0.015409785608171382,1.1535429031015152
